338.15	0	1
428.31	0	1
217.76	0	1
382.19	0	1
459.88	0	1
260.63	0	1
252.84	0	1
383	0	1
358.93	0	1
501.83	0	1
354.58	0	1
376.8	0	1
392.21	0	1
265.21	0	1
382.22	0	0
346.44	0	1
201.64	0	1
254.33	0	1
279.55	0	1
307.47	0	1
371.13	0	1
393.48	0	1
337.73	0	1
279.86	0	1
442.37	0	1
226.62	0	1
373.39	0	1
258.19	0	1
295.67	0	1
309.75	0	0
284.77	0	1
244.52	0	1
231.25	0	1
339.61	0	1
215.91	0	1
248.52	0	0
336.85	0	1
697.71	0	0
469.67	1	0
429.39	0	1
603.53	1	0
331.35	0	1
597.19	1	0
414.09	0	1
405.5	0	1
360.41	0	1
328.42	0	0
453.09	0	0
259.23	0	1
247.48	0	1
246.03	0	1
252.84	0	1
279.96	0	1
365.13	1	0
312.69	0	0
374.86	0	1
362.78	0	1
318.83	0	0
236.6	0	1
264.13	0	1
427.83	0	1
306.39	0	1
289.05	0	1
386.79	0	1
391.92	0	1
367.67	0	1
150.18	0	1
260.1	0	1
251.76	0	1
311.93	0	1
174.75	0	1
250.25	0	1
292.02	0	1
348.75	0	1
384.27	0	0
276.93	0	1
261.21	0	1
250.37	0	1
339.61	0	1
383	0	1
305.44	0	1
384.09	1	0
268.1	0	1
340.49	0	1
344.72	0	1
221.92	0	1
284.44	0	1
312.74	0	1
356.16	0	1
420.75	1	0
427.18	1	0
345.65	0	1
332.49	0	0
181.27	0	1
224.21	0	1
263.33	0	1
285.4	0	1
329.1	0	1
354.79	0	1
403.17	0	1
489.66	0	1
472.91	0	1
429.39	0	1
588.43	0	0
353.39	0	1
443.09	0	1
414.09	0	1
476.89	1	0
339.03	0	1
417.53	0	1
340.49	0	1
293.98	0	1
255.75	0	1
289.01	0	1
299.59	0	1
174.71	0	1
370.11	1	0
379.73	0	1
363.76	0	1
290.18	1	0
339.21	0	1
312.66	0	1
236.25	0	1
376.52	0	1
209.11	0	1
367.23	0	1
331.08	0	1
356.07	0	1
335.02	0	1
388.47	0	1
260.25	0	1
321.55	0	1
453.77	0	1
369.42	0	1
377.14	0	1
370.97	0	1
296.47	0	1
330.59	0	1
278.12	0	1
227.3	0	1
236.11	0	1
347.7	0	1
214.63	0	1
365.78	0	0
305.71	0	1
385.83	0	0
365.57	0	1
393.48	0	1
271.19	0	1
280.68	0	1
416.49	0	1
249.26	0	1
293.42	0	1
292.02	0	1
330.89	0	1
375.04	0	1
344.72	0	1
214.23	0	1
284.44	0	1
388.62	0	1
296.16	0	1
372.56	0	1
226.3	0	1
354.58	0	1
317.79	0	1
226.16	0	1
241.49	0	1
231.25	0	1
381.22	0	1
174.71	0	1
309.27	0	1
322.46	0	0
378.78	0	1
405.3	0	1
339.21	0	1
223.24	0	1
249.29	0	1
392.52	0	1
356.16	0	1
383.02	1	0
340.59	0	1
256.37	0	1
415.99	1	0
351.51	0	1
373.04	0	1
279.12	0	1
326.08	0	1
263.82	0	1
376.54	1	0
448.71	1	0
628.37	0	0
473.97	0	1
283.3	0	1
407.68	0	1
324.52	0	1
543.45	0	1
414.62	0	0
448.71	1	0
277.39	1	0
326.78	0	1
365.57	0	1
375.24	0	1
266.32	0	1
274.58	0	1
348.28	0	1
337.56	0	1
277.39	1	0
166.32	0	1
355.07	0	1
336.63	0	0
246.9	0	1
203.38	0	1
403.44	0	1
504.57	0	0
255.14	0	1
280.5	0	1
331.1	0	1
302.98	0	1
287.19	0	1
374.39	0	1
266.32	0	1
274.56	0	1
408.04	0	1
226.62	0	1
289.05	0	1
594.76	0	0
330.35	1	0
330.35	1	0
375.24	0	1
250.3	0	1
238.2	0	1
366.62	0	1
322.24	0	1
452.86	0	0
392.27	0	1
274.46	0	1
309.17	0	1
276.38	0	1
270.78	0	1
264.29	0	1
313.73	0	1
284.13	0	1
335.75	0	0
436.1	0	1
354.15	0	1
472.91	0	1
377.42	0	1
545.71	0	1
323.16	0	1
549.66	0	0
351.87	0	1
351.32	0	1
323.92	0	1
352.25	0	1
381.11	0	0
229.74	0	1
295.76	0	1
334.26	0	1
345.31	0	1
246.22	0	1
200.96	0	1
166.32	0	1
321.96	0	1
273.34	0	1
216.05	0	1
209.46	0	1
242.76	0	1
263.06	0	1
159.91	0	1
231.49	0	1
270.87	1	0
306.82	0	1
273.35	0	1
316.24	0	1
251.48	0	1
285.72	0	1
345.38	0	1
210.59	0	1
227.36	0	1
387.24	0	0
348.75	0	1
287.19	0	1
276.93	0	1
260.56	0	1
274.56	0	1
276.08	0	1
230.25	0	1
305.44	0	1
379.73	0	1
336.68	0	1
306.38	0	1
414.93	0	0
272.48	0	1
305.65	0	1
330.62	0	1
307.3	0	1
379.39	0	0
292.43	1	0
325.07	1	0
318.47	0	0
456.81	0	1
216.51	1	0
338.9	0	1
271.3	0	1
284.13	0	1
216.51	1	0
338.71	0	1
352.59	0	1
325.21	0	1
423.44	0	1
223.24	0	1
217.76	0	1
359.72	0	1
335.31	0	1
351.43	0	1
343.83	0	1
356.07	0	1
338.95	0	0
396.68	0	1
217.31	0	1
246.91	0	1
276.08	0	1
270.34	0	1
360.37	0	0
305.71	0	1
302.98	0	1
403.96	0	0
369.46	0	1
190.05	0	1
263	0	1
404.57	0	1
