0.072621	0	1
0.067027	0	1
0.050329	0	1
0.085863	0	1
0.083653	0	1
0.059093	0	1
0.067447	0	1
0.068057	0	1
0.079445	0	1
0.086675	0	1
0.078181	0	0
0.066863	0	1
0.06992	0	1
0.05219	0	1
0.069631	0	0
0.065605	0	1
0.069499	0	1
0.070802	0	1
0.069016	0	1
0.076329	0	1
0.069898	0	1
0.085869	0	1
0.063119	0	1
0.074963	0	1
0.08044	0	0
0.05968	0	1
0.069408	0	1
0.064702	0	1
0.069331	0	0
0.061637	0	1
0.07763	0	1
0.057157	0	1
0.069121	0	1
0.073468	0	0
0.050148	0	1
0.064858	0	1
0.07373	0	0
0.084386	1	0
0.084386	1	0
0.095449	0	1
0.088818	1	0
0.066432	0	1
0.091861	1	0
0.082875	0	1
0.088818	1	0
0.067856	0	1
0.079356	0	0
0.091432	0	0
0.067868	0	1
0.060901	0	1
0.062988	0	1
0.062754	0	1
0.059007	0	1
0.077962	1	0
0.069954	1	0
0.067027	0	1
0.079131	0	1
0.079012	0	1
0.063565	0	1
0.062964	0	1
0.084911	0	1
0.068079	0	1
0.069954	1	0
0.074998	0	1
0.073758	0	1
0.058403	0	1
0.05465	0	1
0.053342	0	1
0.056949	0	1
0.065174	0	1
0.046013	0	1
0.060992	0	1
0.067466	0	1
0.081866	0	1
0.075833	0	1
0.047255	0	1
0.06267	0	1
0.060516	0	1
0.073564	0	1
0.064825	0	1
0.077224	0	1
0.075323	1	0
0.066089	0	1
0.073616	0	1
0.06929	0	1
0.067378	0	1
0.060516	0	1
0.068958	0	1
0.088074	0	1
0.084273	0	0
0.074863	0	1
0.069233	0	0
0.07008	0	1
0.054544	0	1
0.0505	0	1
0.062962	0	1
0.069325	0	1
0.074163	0	1
0.076121	0	1
0.083629	0	1
0.098197	1	0
0.084414	0	1
0.10203	0	1
0.094383	0	0
0.075093	0	1
0.093294	0	1
0.082875	0	1
0.0839	1	0
0.077034	0	0
0.076736	0	1
0.071852	0	1
0.073589	0	1
0.065925	0	1
0.059736	0	1
0.061148	0	1
0.048636	0	1
0.079179	0	0
0.085469	0	1
0.081924	0	1
0.079809	1	0
0.08176	0	1
0.070434	0	1
0.047682	0	1
0.068339	0	1
0.064642	0	1
0.070568	0	0
0.071167	0	1
0.078407	0	1
0.077442	0	1
0.074959	0	0
0.061565	0	1
0.063734	0	1
0.086168	0	1
0.076304	0	1
0.069408	0	1
0.078978	0	1
0.072229	0	0
0.064401	0	1
0.053255	0	1
0.05186	0	1
0.058235	0	1
0.068123	0	1
0.050789	0	1
0.083574	0	1
0.064986	0	1
0.061726	1	0
0.061726	1	0
0.078233	0	1
0.061938	0	1
0.053431	0	1
0.077038	0	1
0.048358	0	1
0.069412	0	1
0.067466	0	1
0.078861	0	1
0.076614	0	0
0.06992	0	1
0.061314	0	1
0.074473	0	1
0.090601	0	1
0.063727	0	1
0.087594	0	1
0.056415	0	1
0.07422	0	0
0.064835	0	1
0.060501	0	1
0.056985	0	1
0.061942	0	1
0.064335	0	1
0.048636	0	1
0.068669	0	1
0.064986	0	1
0.080769	1	0
0.083083	0	1
0.061549	0	1
0.056877	0	1
0.052304	0	1
0.076294	0	1
0.078662	0	1
0.065069	0	1
0.066773	1	0
0.071617	0	1
0.06997	0	0
0.071554	0	1
0.077504	1	0
0.053206	0	1
0.071453	0	1
0.059007	0	1
0.066773	1	0
0.084329	1	0
0.095433	0	0
0.078839	0	1
0.078551	0	1
0.073593	0	1
0.066432	0	1
0.085891	0	0
0.087974	0	1
0.084329	1	0
0.070568	0	0
0.086644	0	0
0.065986	0	1
0.083622	0	1
0.065317	0	1
0.067278	0	1
0.081879	0	1
0.073669	0	1
0.08079	1	0
0.053868	0	1
0.068169	0	0
0.069086	0	0
0.066466	0	1
0.055463	0	1
0.067512	0	1
0.083988	0	0
0.069499	0	1
0.067994	0	1
0.075093	0	1
0.055334	0	1
0.071097	0	1
0.078217	0	1
0.065317	0	1
0.066711	0	1
0.078195	0	1
0.048358	0	1
0.073295	0	1
0.09887	0	0
0.073958	0	1
0.076632	1	0
0.083622	0	1
0.066247	0	1
0.071353	0	1
0.075569	0	1
0.087522	0	0
0.084275	0	0
0.079908	0	1
0.079975	0	1
0.065523	0	0
0.065025	0	1
0.0505	0	1
0.061426	0	1
0.074276	0	1
0.068459	0	0
0.072571	0	1
0.085241	0	1
0.088872	0	1
0.084414	0	1
0.08176	0	1
0.096178	0	0
0.068806	0	1
0.10535	0	0
0.088782	0	1
0.065069	0	1
0.068452	0	1
0.065625	0	1
0.066863	0	1
0.054775	0	1
0.060227	0	1
0.0808	0	1
0.082333	0	1
0.066508	0	1
0.055913	0	1
0.053868	0	1
0.068452	0	0
0.070637	0	1
0.046735	0	1
0.053189	0	1
0.062333	0	1
0.05824	0	1
0.048396	0	1
0.060899	0	1
0.058645	1	0
0.065625	0	1
0.06466	0	1
0.047255	0	1
0.063899	0	1
0.053758	0	1
0.064563	0	1
0.056893	0	1
0.058645	1	0
0.07916	0	1
0.090315	0	1
0.071097	0	1
0.070445	0	1
0.064419	0	1
0.057088	0	1
0.057973	0	1
0.074001	0	1
0.069496	0	1
0.077017	0	0
0.065102	0	1
0.060849	0	1
0.07843	0	1
0.065144	0	1
0.06473	0	1
0.061283	0	1
0.064578	0	1
0.072875	0	1
0.070291	0	1
0.067796	1	0
0.067796	1	0
0.087025	0	1
0.062834	1	0
0.076374	0	1
0.064563	0	1
0.058506	0	1
0.062834	1	0
0.074959	0	0
0.08021	0	1
0.067394	0	1
0.078607	0	1
0.056877	0	1
0.054958	0	1
0.071666	0	1
0.078662	0	1
0.069496	0	1
0.074286	0	1
0.070351	0	1
0.06466	0	1
0.078575	0	1
0.051782	0	1
0.063518	0	1
0.057973	0	1
0.064578	0	1
0.081465	1	0
0.065097	0	1
0.055334	0	1
0.072657	0	1
0.068072	0	1
0.059895	0	1
0.066764	0	1
0.083354	0	0
0.052806	0	1
0.076759	1	0
0.068118	0	0
0.081973	0	1
0.082189	0	1
0.078551	0	1
0.062759	0	1
0.070817	0	1
0.093294	0	1
0.07084	0	1
0.07373	0	0
0.082053	0	0
0.092821	0	1
0.065832	0	1
0.063346	0	1
0.054531	0	1
0.053872	0	1
0.059596	0	1
0.051716	0	1
0.055913	0	1
0.06858	1	0
0.070351	0	1
0.060849	0	1
0.082598	0	1
0.070677	0	1
0.068994	0	0
0.074262	0	1
0.086103	0	1
0.06858	1	0
0.068276	0	1
0.076891	0	1
0.075833	0	1
0.061549	0	1
0.066247	0	1
0.061472	0	1
0.078102	0	0
0.070802	0	1
0.071298	1	0
0.095383	0	1
0.076614	0	0
0.069928	0	1
0.08612	0	1
0.05219	0	1
0.047682	0	1
0.075237	0	1
0.059991	0	1
0.068118	0	0
0.069474	0	1
0.077927	0	1
0.07955	0	1
0.089485	0	0
0.059895	0	1
0.061472	0	1
0.075079	0	0
0.064642	0	1
0.078656	0	1
0.066632	0	1
0.074457	0	1
0.072657	0	1
0.066297	0	1
0.070434	0	1
0.052304	0	1
0.080234	0	1
0.068057	0	1
0.071744	0	1
0.070158	0	0
0.076477	0	1
0.068452	0	0
0.056752	0	1
0.058107	0	1
0.053758	0	1
0.064335	0	1
0.064367	0	1
0.091717	0	1
0.069004	0	1
0.076697	0	1
0.067394	0	1
0.085869	0	1
0.067698	0	1
0.072608	0	1
0.075569	0	1
0.07084	0	1
0.070669	1	0
0.08585	1	0
0.10279	1	0
0.095065	1	0
0.095805	1	0
0.088379	1	0
0.079929	0	1
0.096178	1	0
0.08585	1	0
0.088379	1	0
0.075449	1	0
0.073553	0	0
0.074744	1	0
0.081017	0	0
0.066369	0	1
0.050875	0	1
0.065174	0	1
0.057484	0	1
0.06608	0	0
0.075645	0	0
0.067971	0	0
0.071852	0	1
0.070552	0	1
0.058107	0	1
0.055162	0	1
0.075777	0	1
0.073669	0	1
0.073467	0	1
0.07297	0	1
0.076724	0	1
0.076428	0	1
0.069528	0	1
0.071844	0	1
0.07499	0	1
0.068339	0	1
0.070618	0	1
0.071744	0	1
0.059264	0	1
0.060167	0	1
0.055535	0	1
0.039166	0	1
0.042901	0	1
0.053432	0	1
0.05956	0	1
0.05301	0	1
0.058267	0	1
0.046856	0	1
0.05089	0	1
0.059106	0	1
0.045858	0	1
0.032777	0	1
0.041699	0	1
0.039557	0	1
0.042211	0	1
