0.077436	0	1
0.080543	0	0
0.063378	0	1
0.075526	0	1
0.084546	0	1
0.059834	0	1
0.069161	0	1
0.077671	0	1
0.081187	0	1
0.094746	0	1
0.085079	0	0
0.069859	0	1
0.075526	0	1
0.055349	0	1
0.08291	0	0
0.071125	0	1
0.065717	0	1
0.073729	0	1
0.075335	0	1
0.082987	0	0
0.070214	0	1
0.084418	0	1
0.068581	0	1
0.071925	0	1
0.084661	0	0
0.059556	0	1
0.072386	0	1
0.064133	0	1
0.071305	0	1
0.065743	0	1
0.072534	0	1
0.058337	0	1
0.063011	0	1
0.078895	0	1
0.054476	0	1
0.068362	0	1
0.084797	0	0
0.096115	0	0
0.092518	1	0
0.084975	0	1
0.097018	1	0
0.076187	0	1
0.097037	1	0
0.084992	0	1
0.088007	0	1
0.071352	0	1
0.084105	0	0
0.093007	0	0
0.063785	0	1
0.057486	0	1
0.064096	0	1
0.069101	0	1
0.062933	0	1
0.078471	0	1
0.075335	0	1
0.08415	0	1
0.089365	0	0
0.080337	0	1
0.061519	0	1
0.069846	0	1
0.086638	0	1
0.075545	0	1
0.072132	0	1
0.081223	0	1
0.067154	0	1
0.065992	0	1
0.051315	0	1
0.058087	0	1
0.062415	0	1
0.067325	0	1
0.05551	0	1
0.061576	0	1
0.071507	0	1
0.088174	0	0
0.078916	0	1
0.057837	0	1
0.064008	0	1
0.06772	0	1
0.07849	0	1
0.06993	0	1
0.080552	0	1
0.076338	0	1
0.074214	0	1
0.079002	0	1
0.080898	0	1
0.062975	0	1
0.073093	0	1
0.078944	0	1
0.077746	0	1
0.092128	0	0
0.082552	0	1
0.079803	0	1
0.084435	0	1
0.055569	0	1
0.060146	0	1
0.071715	0	1
0.073847	0	1
0.074056	0	1
0.070328	0	1
0.089324	0	1
0.099992	1	0
0.092115	0	1
0.084975	0	1
0.10026	0	1
0.08392	0	1
0.09325	0	1
0.084992	0	1
0.093212	1	0
0.07971	0	0
0.08031	0	1
0.078916	0	1
0.073257	0	1
0.056409	0	1
0.067326	0	1
0.068804	0	1
0.054696	0	1
0.080277	1	0
0.077672	0	1
0.081413	0	1
0.076469	1	0
0.086509	0	1
0.074091	0	1
0.058153	0	1
0.076645	0	1
0.075602	0	1
0.070526	0	1
0.073177	0	1
0.086229	0	1
0.071647	0	1
0.076839	0	1
0.061519	0	1
0.072941	0	1
0.08068	0	1
0.081842	0	1
0.072386	0	1
0.08704	0	1
0.071579	0	1
0.069591	0	1
0.060983	0	1
0.060853	0	1
0.06004	0	1
0.072458	0	1
0.05551	0	1
0.086429	0	1
0.076975	0	1
0.075471	0	0
0.077433	1	0
0.078606	0	1
0.060031	0	1
0.066865	0	1
0.085114	0	1
0.059556	0	1
0.070585	0	1
0.071235	0	1
0.080712	0	1
0.085155	0	1
